client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,197.70000000298023,18.6,8.7,32.6,0,0,0
1,215,10.7,6.6,16.9,0,0,0
2,188,8.8,5.0,14.2,0,0,0
3,225.09999999776483,9.5,6.3,16.9,0,0,0
4,207.19999999925494,9.5,4.7,19.4,0,0,0
5,191.60000000149012,10.0,5.7,19.7,0,0,0
6,200,10.5,4.5,22.8,0,0,0
7,215.30000000074506,9.6,5.1,16.8,0,0,0
8,204.30000000074506,9.7,4.9,16.3,0,0,0
9,247.19999999925494,9.0,4.1,17.8,0,0,0
10,199.40000000223517,7.4,3.6,14.6,0,0,0
11,247.69999999925494,9.4,4.2,19.3,0,0,0
12,252,12.3,6.7,24.4,0,0,0
13,193,9.4,5.4,17.1,0,0,0
